interactor,other_interactor
http://rdf.glycoinfo.org/dbid/uniprot/Q16539,http://rdf.glycoinfo.org/dbid/CHEBI/41059
http://rdf.glycoinfo.org/dbid/uniprot/Q16539,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/Q16539,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/Q92542,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/Q92945,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/Q96L34,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/Q96L34,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/Q96L34,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/Q99759,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/Q99759,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/Q99759,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/Q99759,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/Q9BPX3,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/Q9P0L2,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/Q9UHD2,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/Q9UHD2,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/Q9UHD2,http://rdf.glycoinfo.org/dbid/CHEBI/39081
http://rdf.glycoinfo.org/dbid/uniprot/Q9UHD2,http://rdf.glycoinfo.org/dbid/CHEBI/39082
http://rdf.glycoinfo.org/dbid/uniprot/Q9UHD2,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/Q9UHD2,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/Q9UHD2,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/A7MCY6,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/A9YTQ3,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/O00141,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/O00444,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/O00444,http://rdf.glycoinfo.org/dbid/CHEBI/39080
http://rdf.glycoinfo.org/dbid/uniprot/O00444,http://rdf.glycoinfo.org/dbid/CHEBI/39082
http://rdf.glycoinfo.org/dbid/uniprot/O00444,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/O00444,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/O14965,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/O14965,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/O14965,http://rdf.glycoinfo.org/dbid/CHEBI/39080
http://rdf.glycoinfo.org/dbid/uniprot/O14965,http://rdf.glycoinfo.org/dbid/CHEBI/39081
http://rdf.glycoinfo.org/dbid/uniprot/O14965,http://rdf.glycoinfo.org/dbid/CHEBI/39082
http://rdf.glycoinfo.org/dbid/uniprot/O14965,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/O14965,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/O14965,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/O14965,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/O15027,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/O15357,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/O15357,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/O43353,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/O43353,http://rdf.glycoinfo.org/dbid/CHEBI/39080
http://rdf.glycoinfo.org/dbid/uniprot/O43353,http://rdf.glycoinfo.org/dbid/CHEBI/39086
http://rdf.glycoinfo.org/dbid/uniprot/O43353,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/O43353,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/O43353,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/O43353,http://rdf.glycoinfo.org/dbid/CHEBI/49668
http://rdf.glycoinfo.org/dbid/uniprot/O43639,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/O43639,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/O43707,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/O43707,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/O43707,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/O60674,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/O60674,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/O60674,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/O60885,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/O60885,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/O75716,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/O75716,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/O75716,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/O75716,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/O95782,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/O95782,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P00367,http://rdf.glycoinfo.org/dbid/CHEBI/4806
http://rdf.glycoinfo.org/dbid/uniprot/P00519,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P00519,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P00519,http://rdf.glycoinfo.org/dbid/CHEBI/39083
http://rdf.glycoinfo.org/dbid/uniprot/P00519,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P02768,http://rdf.glycoinfo.org/dbid/CHEBI/49786
http://rdf.glycoinfo.org/dbid/uniprot/P04150,http://rdf.glycoinfo.org/dbid/CHEBI/41879
http://rdf.glycoinfo.org/dbid/uniprot/P04629,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P04629,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P04629,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P04629,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P05026,http://rdf.glycoinfo.org/dbid/CHEBI/472805
http://rdf.glycoinfo.org/dbid/uniprot/P05771,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P05771,http://rdf.glycoinfo.org/dbid/CHEBI/41059
http://rdf.glycoinfo.org/dbid/uniprot/P05771,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P05771,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P06493,http://rdf.glycoinfo.org/dbid/CHEBI/39083
http://rdf.glycoinfo.org/dbid/uniprot/P06493,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P06493,http://rdf.glycoinfo.org/dbid/CHEBI/41059
http://rdf.glycoinfo.org/dbid/uniprot/P06493,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P06493,http://rdf.glycoinfo.org/dbid/CHEBI/49668
http://rdf.glycoinfo.org/dbid/uniprot/P06493,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P06576,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P06576,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P07355,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P07355,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P07437,http://rdf.glycoinfo.org/dbid/CHEBI/49786
http://rdf.glycoinfo.org/dbid/uniprot/P07947,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P07947,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P07947,http://rdf.glycoinfo.org/dbid/CHEBI/39080
http://rdf.glycoinfo.org/dbid/uniprot/P07947,http://rdf.glycoinfo.org/dbid/CHEBI/39081
http://rdf.glycoinfo.org/dbid/uniprot/P07947,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P07947,http://rdf.glycoinfo.org/dbid/CHEBI/41059
http://rdf.glycoinfo.org/dbid/uniprot/P07947,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P07947,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P07947,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P07948,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P07948,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P07948,http://rdf.glycoinfo.org/dbid/CHEBI/39080
http://rdf.glycoinfo.org/dbid/uniprot/P07948,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P07948,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P07948,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P07948,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P08238,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P08238,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P08238,http://rdf.glycoinfo.org/dbid/CHEBI/47785
http://rdf.glycoinfo.org/dbid/uniprot/P08238,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P08631,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P08631,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P08631,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P08631,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P08631,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P08631,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P0DTC2,http://rdf.glycoinfo.org/dbid/CHEBI/42191
http://rdf.glycoinfo.org/dbid/uniprot/P0DTC9,http://rdf.glycoinfo.org/dbid/CHEBI/4031
http://rdf.glycoinfo.org/dbid/uniprot/P10275,http://rdf.glycoinfo.org/dbid/CHEBI/34849
http://rdf.glycoinfo.org/dbid/uniprot/P10809,http://rdf.glycoinfo.org/dbid/CHEBI/49786
http://rdf.glycoinfo.org/dbid/uniprot/P11021,http://rdf.glycoinfo.org/dbid/CHEBI/49786
http://rdf.glycoinfo.org/dbid/uniprot/P11142,http://rdf.glycoinfo.org/dbid/CHEBI/49786
http://rdf.glycoinfo.org/dbid/uniprot/P11274,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P11274,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P11274,http://rdf.glycoinfo.org/dbid/CHEBI/39083
http://rdf.glycoinfo.org/dbid/uniprot/P12931,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P12931,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P12931,http://rdf.glycoinfo.org/dbid/CHEBI/39080
http://rdf.glycoinfo.org/dbid/uniprot/P12931,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P12931,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P12931,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P12931,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P15056,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P15056,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P15056,http://rdf.glycoinfo.org/dbid/CHEBI/40532
http://rdf.glycoinfo.org/dbid/uniprot/P15056,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P23246,http://rdf.glycoinfo.org/dbid/CHEBI/49786
http://rdf.glycoinfo.org/dbid/uniprot/P24941,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P24941,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P24941,http://rdf.glycoinfo.org/dbid/CHEBI/41059
http://rdf.glycoinfo.org/dbid/uniprot/P24941,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P24941,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P24941,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P25705,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P25705,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P27448,http://rdf.glycoinfo.org/dbid/CHEBI/39082
http://rdf.glycoinfo.org/dbid/uniprot/P27448,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P27707,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P27815,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P27815,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P28482,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P28482,http://rdf.glycoinfo.org/dbid/CHEBI/39080
http://rdf.glycoinfo.org/dbid/uniprot/P28482,http://rdf.glycoinfo.org/dbid/CHEBI/39081
http://rdf.glycoinfo.org/dbid/uniprot/P28482,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P28482,http://rdf.glycoinfo.org/dbid/CHEBI/41059
http://rdf.glycoinfo.org/dbid/uniprot/P28482,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P28482,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P28482,http://rdf.glycoinfo.org/dbid/CHEBI/49668
http://rdf.glycoinfo.org/dbid/uniprot/P28482,http://rdf.glycoinfo.org/dbid/CHEBI/49840
http://rdf.glycoinfo.org/dbid/uniprot/P30041,http://rdf.glycoinfo.org/dbid/CHEBI/40265
http://rdf.glycoinfo.org/dbid/uniprot/P30153,http://rdf.glycoinfo.org/dbid/CHEBI/44658
http://rdf.glycoinfo.org/dbid/uniprot/P31645,http://rdf.glycoinfo.org/dbid/CHEBI/47499
http://rdf.glycoinfo.org/dbid/uniprot/P36894,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P36894,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P36894,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P36896,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P38646,http://rdf.glycoinfo.org/dbid/CHEBI/49786
http://rdf.glycoinfo.org/dbid/uniprot/P41240,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P41240,http://rdf.glycoinfo.org/dbid/CHEBI/39080
http://rdf.glycoinfo.org/dbid/uniprot/P41240,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P41240,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P41240,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P41240,http://rdf.glycoinfo.org/dbid/CHEBI/49668
http://rdf.glycoinfo.org/dbid/uniprot/P42345,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P42345,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P42345,http://rdf.glycoinfo.org/dbid/CHEBI/39083
http://rdf.glycoinfo.org/dbid/uniprot/P42345,http://rdf.glycoinfo.org/dbid/CHEBI/41059
http://rdf.glycoinfo.org/dbid/uniprot/P42345,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P42345,http://rdf.glycoinfo.org/dbid/CHEBI/49603
http://rdf.glycoinfo.org/dbid/uniprot/P42685,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P43405,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P43405,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P43405,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P43405,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P45983,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P45983,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P45983,http://rdf.glycoinfo.org/dbid/CHEBI/49603
http://rdf.glycoinfo.org/dbid/uniprot/P45984,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P45984,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P45984,http://rdf.glycoinfo.org/dbid/CHEBI/39081
http://rdf.glycoinfo.org/dbid/uniprot/P45984,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P45984,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P45984,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P45984,http://rdf.glycoinfo.org/dbid/CHEBI/49668
http://rdf.glycoinfo.org/dbid/uniprot/P48643,http://rdf.glycoinfo.org/dbid/CHEBI/49786
http://rdf.glycoinfo.org/dbid/uniprot/P48729,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P48729,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P48729,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P48730,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P48730,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P48730,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P49137,http://rdf.glycoinfo.org/dbid/CHEBI/39086
http://rdf.glycoinfo.org/dbid/uniprot/P49674,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P49674,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P49674,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P49840,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P49840,http://rdf.glycoinfo.org/dbid/CHEBI/39082
http://rdf.glycoinfo.org/dbid/uniprot/P49840,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P49840,http://rdf.glycoinfo.org/dbid/CHEBI/41059
http://rdf.glycoinfo.org/dbid/uniprot/P49840,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P50613,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P50613,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P50613,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P50750,http://rdf.glycoinfo.org/dbid/CHEBI/39072
http://rdf.glycoinfo.org/dbid/uniprot/P50750,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P50750,http://rdf.glycoinfo.org/dbid/CHEBI/45783
http://rdf.glycoinfo.org/dbid/uniprot/P50750,http://rdf.glycoinfo.org/dbid/CHEBI/49375
http://rdf.glycoinfo.org/dbid/uniprot/P50990,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P50990,http://rdf.glycoinfo.org/dbid/CHEBI/49786
http://rdf.glycoinfo.org/dbid/uniprot/P51151,http://rdf.glycoinfo.org/dbid/CHEBI/43000
http://rdf.glycoinfo.org/dbid/uniprot/P51449,http://rdf.glycoinfo.org/dbid/CHEBI/42977
http://rdf.glycoinfo.org/dbid/uniprot/P51665,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P52272,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P52907,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P53396,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P53618,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P53621,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P53667,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P53671,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P53671,http://rdf.glycoinfo.org/dbid/CHEBI/39112
http://rdf.glycoinfo.org/dbid/uniprot/P53779,http://rdf.glycoinfo.org/dbid/CHEBI/39079
http://rdf.glycoinfo.org/dbid/uniprot/P53779,http://rdf.glycoinfo.org/dbid/CHEBI/49668
http://rdf.glycoinfo.org/dbid/uniprot/P54136,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P54619,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P55072,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P55072,http://rdf.glycoinfo.org/dbid/CHEBI/49786
http://rdf.glycoinfo.org/dbid/uniprot/P55084,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P55160,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P55884,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P57737,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P60842,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P62136,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P62140,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P62195,http://rdf.glycoinfo.org/dbid/CHEBI/34159
http://rdf.glycoinfo.org/dbid/uniprot/P62330,http://rdf.glycoinfo.org/dbid/CHEBI/43000
http://rdf.glycoinfo.org/dbid/uniprot/P62937,http://rdf.glycoinfo.org/dbid/CHEBI/4031
http://rdf.glycoinfo.org/dbid/uniprot/P63010,http://rdf.glycoinfo.org/dbid/CHEBI/34159
